entry,at,order
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T05:53:48.918Z,160939402891900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:53:45.308Z,160939402530900
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T05:53:40.030Z,160939402006610
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T05:53:40.030Z,160939402006609
"Your hand is 8♥, 5♠",2020-12-31T05:53:40.030Z,160939402006603
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (80) | #3 ""Ton @ y-BrAbw25C"" (141) | #4 ""Sean @ dT098Gir6A"" (302) | #6 ""charles @ ZRFl3F81GH"" (104) | #7 ""Alex St @ hgOw7xr4v6"" (255) | #10 ""ChadSlap @ 8jqQZhEvdi"" (78)",2020-12-31T05:53:40.030Z,160939402006602
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T05:53:40.030Z,160939402006601
"The player ""Steve @ vKtqqQXap1"" joined the game with a stack of 80.",2020-12-31T05:53:40.030Z,160939402006600
"-- ending hand #68 --",2020-12-31T05:53:34.002Z,160939401400703
"""Ton @ y-BrAbw25C"" shows a 9♦, Q♦.",2020-12-31T05:53:34.002Z,160939401400702
"""Sean @ dT098Gir6A"" collected 32 from pot with Pair, 10's (combination: 10♠, 10♥, A♣, K♠, J♣)",2020-12-31T05:53:34.002Z,160939401400701
"""Sean @ dT098Gir6A"" shows a 10♠, J♣.",2020-12-31T05:53:34.002Z,160939401400700
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:53:33.197Z,160939401319700
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:53:31.140Z,160939401114100
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:53:25.806Z,160939400580700
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:53:06.946Z,160939398694700
"River: 5♣, 10♥, A♣, K♠ [2♠]",2020-12-31T05:52:53.465Z,160939397346900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:52:52.653Z,160939397265900
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:52:49.799Z,160939396980000
"The admin approved the player ""Steve @ vKtqqQXap1"" participation with a stack of 80.",2020-12-31T05:52:43.660Z,160939396366400
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:52:39.812Z,160939395981300
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T05:52:33.189Z,160939395318900
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:52:30.635Z,160939395063600
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:52:29.053Z,160939394905400
"The player ""Steve @ vKtqqQXap1"" requested a seat.",2020-12-31T05:52:07.777Z,160939392777800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:52:06.725Z,160939392672600
"Turn: 5♣, 10♥, A♣ [K♠]",2020-12-31T05:51:56.514Z,160939391651600
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:51:55.706Z,160939391570700
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:51:54.089Z,160939391408900
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:51:52.951Z,160939391295100
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T05:51:46.975Z,160939390697600
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:51:43.780Z,160939390378100
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:51:38.203Z,160939389820400
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:51:28.361Z,160939388836200
"Flop:  [5♣, 10♥, A♣]",2020-12-31T05:51:08.942Z,160939386894300
"""Alex St @ hgOw7xr4v6"" calls 4",2020-12-31T05:51:08.128Z,160939386812900
"""Sean @ dT098Gir6A"" calls 4",2020-12-31T05:51:05.991Z,160939386599200
"""Ton @ y-BrAbw25C"" calls 4",2020-12-31T05:50:47.692Z,160939384769300
"""ChadSlap @ 8jqQZhEvdi"" raises to 4",2020-12-31T05:50:41.929Z,160939384193000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:50:34.705Z,160939383470600
"""charles @ ZRFl3F81GH"" folds",2020-12-31T05:50:30.491Z,160939383049200
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T05:50:10.197Z,160939381019908
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T05:50:10.197Z,160939381019907
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (149) | #4 ""Sean @ dT098Gir6A"" (278) | #6 ""charles @ ZRFl3F81GH"" (104) | #7 ""Alex St @ hgOw7xr4v6"" (263) | #10 ""ChadSlap @ 8jqQZhEvdi"" (86)",2020-12-31T05:50:10.197Z,160939381019901
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""ChadSlap @ 8jqQZhEvdi"") --",2020-12-31T05:50:10.197Z,160939381019900
"-- ending hand #67 --",2020-12-31T05:50:04.162Z,160939380416502
"""Alex St @ hgOw7xr4v6"" collected 95 from pot with Pair, Q's (combination: Q♣, Q♠, 8♠, 6♥, 5♣)",2020-12-31T05:50:04.162Z,160939380416501
"""Alex St @ hgOw7xr4v6"" shows a 8♠, Q♣.",2020-12-31T05:50:04.162Z,160939380416500
"""Sean @ dT098Gir6A"" calls 10",2020-12-31T05:50:03.335Z,160939380333600
"""Alex St @ hgOw7xr4v6"" bets 10",2020-12-31T05:49:58.005Z,160939379800600
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:49:53.734Z,160939379373500
"River: 6♥, 5♣, 2♣, Q♠ [4♣]",2020-12-31T05:49:47.843Z,160939378785200
"""Sean @ dT098Gir6A"" calls 20",2020-12-31T05:49:47.025Z,160939378702600
"""Ton @ y-BrAbw25C"" folds",2020-12-31T05:49:44.043Z,160939378404400
"""Alex St @ hgOw7xr4v6"" raises to 20",2020-12-31T05:49:38.392Z,160939377839300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T05:49:35.186Z,160939377518700
"""Sean @ dT098Gir6A"" bets 10",2020-12-31T05:49:25.152Z,160939376515300
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:49:19.752Z,160939375975300
"Turn: 6♥, 5♣, 2♣ [Q♠]",2020-12-31T05:49:14.130Z,160939375413500
"""Sean @ dT098Gir6A"" calls 6",2020-12-31T05:49:13.321Z,160939375332200
"""Ton @ y-BrAbw25C"" calls 6",2020-12-31T05:49:02.617Z,160939374261800
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T05:48:52.503Z,160939373250400
"""Alex St @ hgOw7xr4v6"" calls 6",2020-12-31T05:48:50.015Z,160939373001600
"""charles @ ZRFl3F81GH"" raises to 6",2020-12-31T05:48:48.932Z,160939372893300
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:48:40.552Z,160939372055300
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:48:31.701Z,160939371170200
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:48:25.273Z,160939370527400
"Flop:  [6♥, 5♣, 2♣]",2020-12-31T05:47:54.384Z,160939367438500
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:47:53.578Z,160939367357900
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T05:47:41.359Z,160939366136000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:47:38.348Z,160939365834900
"""charles @ ZRFl3F81GH"" checks",2020-12-31T05:47:36.459Z,160939365646000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:47:04.650Z,160939362465100
"""charles @ ZRFl3F81GH"" posts a missed big blind of 2",2020-12-31T05:47:02.350Z,160939362235311
"""charles @ ZRFl3F81GH"" posts a missing small blind of 1",2020-12-31T05:47:02.350Z,160939362235310
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T05:47:02.350Z,160939362235309
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T05:47:02.350Z,160939362235308
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (157) | #4 ""Sean @ dT098Gir6A"" (316) | #6 ""charles @ ZRFl3F81GH"" (113) | #7 ""Alex St @ hgOw7xr4v6"" (206) | #10 ""ChadSlap @ 8jqQZhEvdi"" (88)",2020-12-31T05:47:02.350Z,160939362235302
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T05:47:02.350Z,160939362235301
"The player ""charles @ ZRFl3F81GH"" joined the game with a stack of 113.",2020-12-31T05:47:02.350Z,160939362235300
"-- ending hand #66 --",2020-12-31T05:46:59.378Z,160939361937902
"""Alex St @ hgOw7xr4v6"" collected 24 from pot",2020-12-31T05:46:59.378Z,160939361937901
"Uncalled bet of 10 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T05:46:59.378Z,160939361937900
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T05:46:58.554Z,160939361855500
"""Alex St @ hgOw7xr4v6"" bets 10",2020-12-31T05:46:51.080Z,160939361108100
"Turn: 8♦, A♥, 5♠ [J♥]",2020-12-31T05:46:44.772Z,160939360477400
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:46:43.966Z,160939360396700
"""Ton @ y-BrAbw25C"" folds",2020-12-31T05:46:12.812Z,160939357281200
"""ChadSlap @ 8jqQZhEvdi"" calls 8",2020-12-31T05:46:06.634Z,160939356663500
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T05:45:54.788Z,160939355478800
"Flop:  [8♦, A♥, 5♠]",2020-12-31T05:45:47.866Z,160939354786800
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:45:47.060Z,160939354706100
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:45:43.329Z,160939354333000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:45:41.137Z,160939354113800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:45:34.985Z,160939353498600
"""ChadSlap @ 8jqQZhEvdi"" posts a big blind of 2",2020-12-31T05:45:29.779Z,160939352978007
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T05:45:29.779Z,160939352978006
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (159) | #4 ""Sean @ dT098Gir6A"" (318) | #7 ""Alex St @ hgOw7xr4v6"" (192) | #10 ""ChadSlap @ 8jqQZhEvdi"" (98)",2020-12-31T05:45:29.779Z,160939352978001
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T05:45:29.779Z,160939352978000
"-- ending hand #65 --",2020-12-31T05:45:23.770Z,160939352377703
"""Alex St @ hgOw7xr4v6"" shows a 2♥, A♠.",2020-12-31T05:45:23.770Z,160939352377702
"""ChadSlap @ 8jqQZhEvdi"" collected 59 from pot with A High (combination: A♦, K♣, Q♦, 10♦, 7♠)",2020-12-31T05:45:23.770Z,160939352377701
"""ChadSlap @ 8jqQZhEvdi"" shows a 10♦, A♦.",2020-12-31T05:45:23.770Z,160939352377700
"""ChadSlap @ 8jqQZhEvdi"" calls 10",2020-12-31T05:45:22.954Z,160939352295500
"""Alex St @ hgOw7xr4v6"" bets 10",2020-12-31T05:45:21.900Z,160939352190100
"River: 3♦, K♣, 7♠, Q♦ [5♠]",2020-12-31T05:45:04.347Z,160939350435000
"""ChadSlap @ 8jqQZhEvdi"" calls 10",2020-12-31T05:45:03.540Z,160939350354100
"""Alex St @ hgOw7xr4v6"" raises to 10",2020-12-31T05:45:00.955Z,160939350095500
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:44:52.888Z,160939349288900
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T05:44:44.272Z,160939348427300
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:44:41.978Z,160939348197900
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:44:37.869Z,160939347787000
"Turn: 3♦, K♣, 7♠ [Q♦]",2020-12-31T05:44:33.687Z,160939347368800
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:44:32.859Z,160939347286800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:44:15.936Z,160939345593700
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T05:44:07.903Z,160939344790400
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:44:04.675Z,160939344467600
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:43:56.115Z,160939343611600
"The player ""charles @ ZRFl3F81GH"" sit back with the stack of 113.",2020-12-31T05:43:56.062Z,160939343606200
"Flop:  [3♦, K♣, 7♠]",2020-12-31T05:43:51.297Z,160939343129800
"""Alex St @ hgOw7xr4v6"" calls 4",2020-12-31T05:43:50.488Z,160939343048900
"""Sean @ dT098Gir6A"" calls 4",2020-12-31T05:43:44.545Z,160939342454500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T05:43:40.527Z,160939342052800
"""ChadSlap @ 8jqQZhEvdi"" raises to 4",2020-12-31T05:43:30.978Z,160939341097800
"""ChadSlap @ 8jqQZhEvdi"" posts a missed big blind of 2",2020-12-31T05:43:07.403Z,160939338740710
"""ChadSlap @ 8jqQZhEvdi"" posts a missing small blind of 1",2020-12-31T05:43:07.403Z,160939338740709
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T05:43:07.403Z,160939338740708
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T05:43:07.403Z,160939338740707
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (159) | #4 ""Sean @ dT098Gir6A"" (324) | #7 ""Alex St @ hgOw7xr4v6"" (218) | #10 ""ChadSlap @ 8jqQZhEvdi"" (66)",2020-12-31T05:43:07.403Z,160939338740702
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T05:43:07.403Z,160939338740701
"The player ""ChadSlap @ 8jqQZhEvdi"" joined the game with a stack of 66.",2020-12-31T05:43:07.403Z,160939338740700
"""Ton @ y-BrAbw25C"" shows a 4♠, 2♠.",2020-12-31T05:43:05.440Z,160939338544100
"-- ending hand #64 --",2020-12-31T05:43:00.900Z,160939338090102
"""Sean @ dT098Gir6A"" collected 58 from pot with Flush, Ah High (combination: A♥, K♥, 6♥, 5♥, 3♥)",2020-12-31T05:43:00.900Z,160939338090101
"""Sean @ dT098Gir6A"" shows a J♣, K♥.",2020-12-31T05:43:00.900Z,160939338090100
"""Ton @ y-BrAbw25C"" calls 20",2020-12-31T05:43:00.088Z,160939338008900
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:42:56.684Z,160939337668500
"""Sean @ dT098Gir6A"" raises to 20",2020-12-31T05:42:55.244Z,160939337524500
"""Ton @ y-BrAbw25C"" bets 10",2020-12-31T05:42:38.095Z,160939335809500
"River: 3♥, 6♥, 3♣, 5♥ [A♥]",2020-12-31T05:42:29.476Z,160939334948000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:42:28.669Z,160939334866900
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:42:27.552Z,160939334755200
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:42:23.614Z,160939334361400
"Turn: 3♥, 6♥, 3♣ [5♥]",2020-12-31T05:41:58.801Z,160939331880900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:41:57.950Z,160939331795100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:41:56.833Z,160939331683400
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:41:48.331Z,160939330833200
"Flop:  [3♥, 6♥, 3♣]",2020-12-31T05:41:29.109Z,160939328911100
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:41:28.303Z,160939328830300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:41:25.323Z,160939328532400
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:41:19.903Z,160939327990400
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T05:41:16.969Z,160939327697006
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T05:41:16.969Z,160939327697005
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (185) | #4 ""Sean @ dT098Gir6A"" (292) | #7 ""Alex St @ hgOw7xr4v6"" (224)",2020-12-31T05:41:16.969Z,160939327697001
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T05:41:16.969Z,160939327697000
"-- ending hand #63 --",2020-12-31T05:41:14.047Z,160939327404802
"""Ton @ y-BrAbw25C"" collected 8 from pot",2020-12-31T05:41:14.047Z,160939327404801
"Uncalled bet of 2 returned to ""Ton @ y-BrAbw25C""",2020-12-31T05:41:14.047Z,160939327404800
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:41:13.242Z,160939327324300
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:41:08.799Z,160939326880000
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:41:07.019Z,160939326702100
"River: K♣, Q♥, 3♣, 10♥ [8♦]",2020-12-31T05:41:02.858Z,160939326286000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:41:02.048Z,160939326204900
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:41:00.302Z,160939326030300
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:40:50.321Z,160939325032600
"Turn: K♣, Q♥, 3♣ [10♥]",2020-12-31T05:40:44.338Z,160939324434000
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:40:43.527Z,160939324352800
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:40:39.402Z,160939323940300
"Flop:  [K♣, Q♥, 3♣]",2020-12-31T05:40:34.991Z,160939323499200
"The player ""ChadSlap @ 8jqQZhEvdi"" sit back with the stack of 66.",2020-12-31T05:40:34.788Z,160939323478900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:40:34.176Z,160939323417600
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:40:30.503Z,160939323050400
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:40:27.490Z,160939322749200
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T05:40:23.112Z,160939322311406
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T05:40:23.112Z,160939322311405
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (181) | #4 ""Sean @ dT098Gir6A"" (292) | #7 ""Alex St @ hgOw7xr4v6"" (228)",2020-12-31T05:40:23.112Z,160939322311301
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T05:40:23.112Z,160939322311300
"-- ending hand #62 --",2020-12-31T05:40:20.177Z,160939322017802
"""Ton @ y-BrAbw25C"" collected 30 from pot",2020-12-31T05:40:20.177Z,160939322017801
"Uncalled bet of 10 returned to ""Ton @ y-BrAbw25C""",2020-12-31T05:40:20.177Z,160939322017800
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:40:19.369Z,160939321936900
"""Ton @ y-BrAbw25C"" bets 10",2020-12-31T05:40:14.560Z,160939321456100
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:40:09.044Z,160939320904500
"River: 6♠, 10♠, 4♠, 8♦ [K♠]",2020-12-31T05:40:01.358Z,160939320136000
"""Ton @ y-BrAbw25C"" calls 6",2020-12-31T05:40:00.554Z,160939320055400
"""Alex St @ hgOw7xr4v6"" bets 6",2020-12-31T05:39:47.771Z,160939318777100
"Turn: 6♠, 10♠, 4♠ [8♦]",2020-12-31T05:39:44.410Z,160939318441100
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:39:43.604Z,160939318360500
"""Ton @ y-BrAbw25C"" calls 6",2020-12-31T05:39:42.735Z,160939318273600
"""Alex St @ hgOw7xr4v6"" bets 6",2020-12-31T05:39:33.874Z,160939317387500
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:39:29.384Z,160939316938500
"Flop:  [6♠, 10♠, 4♠]",2020-12-31T05:38:46.071Z,160939312607300
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:38:45.259Z,160939312526000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:38:38.627Z,160939311862800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:38:33.111Z,160939311311200
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T05:38:29.195Z,160939310919607
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T05:38:29.195Z,160939310919606
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (165) | #4 ""Sean @ dT098Gir6A"" (294) | #7 ""Alex St @ hgOw7xr4v6"" (242)",2020-12-31T05:38:29.195Z,160939310919602
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T05:38:29.195Z,160939310919601
"The player ""ChadSlap @ 8jqQZhEvdi"" stand up with the stack of 66.",2020-12-31T05:38:29.195Z,160939310919600
"-- ending hand #61 --",2020-12-31T05:38:23.166Z,160939310316802
"""Ton @ y-BrAbw25C"" collected 52 from pot with Two Pair, A's & Q's (combination: A♦, A♣, Q♥, Q♠, K♠)",2020-12-31T05:38:23.166Z,160939310316801
"""Ton @ y-BrAbw25C"" shows a A♦, Q♥.",2020-12-31T05:38:23.166Z,160939310316800
"""Alex St @ hgOw7xr4v6"" calls 4",2020-12-31T05:38:22.356Z,160939310235700
"""Ton @ y-BrAbw25C"" bets 4",2020-12-31T05:38:20.399Z,160939310040000
"River: 6♥, A♣, Q♠, K♠ [3♠]",2020-12-31T05:38:07.858Z,160939308787100
"""Ton @ y-BrAbw25C"" calls 10",2020-12-31T05:38:07.051Z,160939308705200
"""Alex St @ hgOw7xr4v6"" raises to 10",2020-12-31T05:38:03.656Z,160939308365600
"""Ton @ y-BrAbw25C"" bets 4",2020-12-31T05:37:58.058Z,160939307806000
"Turn: 6♥, A♣, Q♠ [K♠]",2020-12-31T05:37:40.192Z,160939306019500
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:37:39.384Z,160939305938500
"""Ton @ y-BrAbw25C"" calls 8",2020-12-31T05:37:24.666Z,160939304466600
"""Alex St @ hgOw7xr4v6"" raises to 8",2020-12-31T05:37:20.097Z,160939304009800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:37:09.589Z,160939302959000
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:36:54.870Z,160939301487000
"Flop:  [6♥, A♣, Q♠]",2020-12-31T05:36:46.950Z,160939300695200
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:36:46.134Z,160939300613500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:36:23.683Z,160939298368400
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T05:36:19.962Z,160939297996300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:36:15.479Z,160939297548000
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T05:36:10.352Z,160939297035307
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T05:36:10.352Z,160939297035306
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (137) | #4 ""Sean @ dT098Gir6A"" (298) | #7 ""Alex St @ hgOw7xr4v6"" (266) | #10 ""ChadSlap @ 8jqQZhEvdi"" (66)",2020-12-31T05:36:10.352Z,160939297035301
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""ChadSlap @ 8jqQZhEvdi"") --",2020-12-31T05:36:10.352Z,160939297035300
"-- ending hand #60 --",2020-12-31T05:36:07.418Z,160939296741902
"""Ton @ y-BrAbw25C"" collected 14 from pot",2020-12-31T05:36:07.418Z,160939296741901
"Uncalled bet of 10 returned to ""Ton @ y-BrAbw25C""",2020-12-31T05:36:07.418Z,160939296741900
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T05:36:06.609Z,160939296661000
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:36:04.103Z,160939296410400
"""Ton @ y-BrAbw25C"" bets 10",2020-12-31T05:36:00.199Z,160939296020000
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:35:50.939Z,160939295093900
"Turn: A♠, 10♥, 10♣ [A♦]",2020-12-31T05:35:27.434Z,160939292743500
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T05:35:26.621Z,160939292662200
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:35:19.987Z,160939291998800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:35:15.154Z,160939291515500
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:35:11.948Z,160939291194900
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:35:08.516Z,160939290851700
"Flop:  [A♠, 10♥, 10♣]",2020-12-31T05:35:03.622Z,160939290362700
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:35:02.807Z,160939290280800
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T05:34:58.751Z,160939289875200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:34:47.986Z,160939288798700
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:34:44.732Z,160939288473200
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T05:34:22.085Z,160939286208608
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T05:34:22.085Z,160939286208607
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (127) | #4 ""Sean @ dT098Gir6A"" (302) | #7 ""Alex St @ hgOw7xr4v6"" (268) | #10 ""ChadSlap @ 8jqQZhEvdi"" (70)",2020-12-31T05:34:22.085Z,160939286208602
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T05:34:22.085Z,160939286208601
"The player ""charles @ ZRFl3F81GH"" stand up with the stack of 113.",2020-12-31T05:34:22.085Z,160939286208600
"-- ending hand #59 --",2020-12-31T05:34:19.167Z,160939285916802
"""Ton @ y-BrAbw25C"" collected 9 from pot",2020-12-31T05:34:19.167Z,160939285916801
"Uncalled bet of 2 returned to ""Ton @ y-BrAbw25C""",2020-12-31T05:34:19.167Z,160939285916800
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T05:34:18.360Z,160939285836100
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:34:11.607Z,160939285160800
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:34:01.649Z,160939284165000
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:33:59.234Z,160939283923400
"River: 8♦, 4♦, 7♣, 9♣ [2♠]",2020-12-31T05:33:47.910Z,160939282791200
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:33:47.099Z,160939282710000
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:33:44.109Z,160939282410900
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:33:37.934Z,160939281793400
"Turn: 8♦, 4♦, 7♣ [9♣]",2020-12-31T05:33:31.457Z,160939281145900
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:33:30.648Z,160939281064900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:33:29.793Z,160939280979300
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:33:25.184Z,160939280518500
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:33:08.850Z,160939278885100
